"0.576951","0.863329","1.000000","1.000000","0.958998","0.652638","0.271714","0.145757",
"0.617198","0.426633","0.200663","0.072821","0.303871","0.487059","0.594167","0.670999",
"0.305675","0.155085","0.098753","0.208920","0.353324","0.416798","0.421842","0.404253",
"0.228059","0.186247","0.137940","0.106486","0.127755","0.162360","0.194225","0.228229",
"0.166666","0.194346","0.223873","0.240216","0.261861","0.226930","0.181229","0.159367",
"0.599578","0.664437","0.632117","0.523971","0.390303","0.155805","0.150756","0.395543",
"0.625643","0.636118","0.560637","0.424127","0.272349","0.118760","0.256904","0.473099",
"0.713574","0.575434","0.376760","0.164475","0.170815","0.379513","0.545808","0.692393",
"0.413996","0.405419","0.341801","0.240151","0.123577","0.049556","0.186393","0.326316",
"0.134396","0.264722","0.359972","0.406647","0.442530","0.361999","0.239781","0.117132",
"0.268955","0.323716","0.404014","0.460265","0.523487","0.466084","0.370690","0.296991",
"0.337226","0.169573","0.059037","0.187080","0.349041","0.428668","0.445252","0.436261",
"0.091457","0.285710","0.435944","0.522029","0.593764","0.508165","0.357529","0.182156",
"0.148924","0.123111","0.087385","0.054655","0.057272","0.086284","0.115273","0.143898",
"0.137619","0.180456","0.222091","0.244814","0.268088","0.228113","0.171375","0.132856",
"0.656344","0.448155","0.211998","0.122383","0.356381","0.542434","0.648077","0.722043",
"0.334406","0.460931","0.547967","0.576876","0.599146","0.475976","0.325313","0.250671",
"0.680012","0.773767","0.750444","0.633986","0.483734","0.192424","0.114203","0.424050",
"0.143083","0.090721","0.286410","0.431692","0.569306","0.559393","0.471662","0.350139",
"0.282839","0.367750","0.394743","0.371066","0.332137","0.202889","0.071168","0.135804",
"0.653617","0.538750","0.361799","0.154847","0.092217","0.306392","0.472918","0.619757",
"0.494984","0.366665","0.213365","0.111268","0.222024","0.355449","0.445020","0.517648",
"0.474696","0.522721","0.512282","0.454671","0.399455","0.280272","0.243399","0.348164",
"0.251093","0.355197","0.416467","0.428865","0.432169","0.327025","0.203679","0.154504",
"0.479550","0.326910","0.244804","0.301649","0.457874","0.538660","0.560542","0.567168",
"0.267223","0.120199","0.080587","0.198251","0.333579","0.389122","0.388769","0.365930",
"0.713759","0.315257","0.088599","0.447141","0.813773","0.980110","1.000000","0.958835",
"0.350094","0.153334","0.149941","0.309966","0.491538","0.555430","0.541341","0.496542",
"0.208706","0.337075","0.406193","0.419179","0.416223","0.299488","0.148594","0.040279",
"0.379366","0.393973","0.373149","0.327139","0.295792","0.235208","0.232144","0.306055",
"0.492812","0.411529","0.285910","0.146297","0.108223","0.235789","0.354693","0.464527",
"0.176909","0.058408","0.168697","0.286206","0.403977","0.419846","0.377207","0.310637",
"0.726146","0.745815","0.669574","0.525647","0.376192","0.217167","0.317236","0.549735",
"0.842069","0.674164","0.515404","0.454958","0.581923","0.697028","0.782049","0.874649",
"0.503557","0.439214","0.358856","0.297459","0.318380","0.354853","0.408231","0.484899",
"0.068173","0.265968","0.436369","0.541368","0.632514","0.556810","0.408448","0.230662",
"0.445454","0.451542","0.431202","0.393258","0.384040","0.333440","0.323172","0.384833",
"0.290506","0.173418","0.111697","0.174743","0.292276","0.351087","0.364128","0.361104",
"0.601906","0.390693","0.180036","0.184234","0.408556","0.565170","0.642160","0.688515",
"0.520562","0.516347","0.450424","0.344714","0.247746","0.179482","0.263909","0.415259",
"0.376082","0.231451","0.140372","0.204593","0.350250","0.429348","0.452928","0.457096",
"0.069038","0.148845","0.302052","0.408236","0.505797","0.471271","0.373195","0.248175",
"0.549288","0.378573","0.282026","0.339181","0.512970","0.605414","0.632983","0.644292",
"0.210547","0.131906","0.108190","0.156582","0.238687","0.272986","0.274217","0.265423",
"0.328489","0.173283","0.076775","0.182907","0.334682","0.410307","0.426931","0.420204",
"0.094584","0.197835","0.359055","0.470066","0.572139","0.525541","0.410018","0.268116",
"0.520382","0.483168","0.506198","0.556322","0.659041","0.642750","0.589963","0.566240",
"0.247030","0.149455","0.084805","0.129102","0.227355","0.281292","0.297892","0.300999",
"0.700624","0.513975","0.281301","0.088811","0.278433","0.488125","0.624605","0.732092",
"0.651403","0.711417","0.678729","0.574434","0.460172","0.270236","0.257920","0.458652",
"0.684099","0.478983","0.288031","0.266777","0.463746","0.617192","0.700206","0.760085",
"0.295055","0.267272","0.273535","0.299479","0.358060","0.354424","0.330752","0.321680",
"0.256797","0.248050","0.222632","0.190524","0.180010","0.165606","0.179850","0.225479",
"0.522518","0.529776","0.485986","0.409321","0.354538","0.283869","0.307875","0.424533",
"0.786444","0.639626","0.438096","0.251413","0.277539","0.455177","0.615707","0.766511",
"0.372041","0.272059","0.182061","0.167356","0.257801","0.330730","0.372532","0.406390",
"0.058752","0.115900","0.255985","0.353344","0.442911","0.416611","0.333387","0.225163",
"0.565873","0.487857","0.350276","0.178650","0.016024","0.211842","0.370287","0.513991",
"0.508458","0.509165","0.527803","0.545806","0.604718","0.559848","0.503938","0.502381",
"0.155444","0.323615","0.444617","0.504193","0.549669","0.449753","0.296568","0.137092",
"0.179451","0.229160","0.241923","0.223159","0.194002","0.109980","0.016605","0.086196",
"0.269918","0.147415","0.178986","0.289497","0.421614","0.455891","0.430857","0.385511",
"0.612692","0.545826","0.425736","0.289725","0.227865","0.287487","0.410703","0.552407",
