"0.289022","0.297761","0.312123","0.314745","0.304076","0.286606","0.279152","0.275694",
"0.348159","0.351301","0.347369","0.342476","0.338765","0.339741","0.349284","0.348578",
"0.338056","0.338249","0.346936","0.356430","0.366354","0.368707","0.366038","0.349719",
"0.344579","0.358527","0.370422","0.362825","0.345031","0.326048","0.330957","0.337789",
"0.324688","0.335903","0.341039","0.338200","0.328070","0.320557","0.316733","0.315905",
"0.368885","0.354328","0.335338","0.331629","0.344303","0.353409","0.361990","0.370428",
"0.380523","0.362564","0.346013","0.329437","0.336839","0.356945","0.377100","0.382525",
"0.379650","0.373302","0.353779","0.338615","0.328136","0.333583","0.353342","0.367684",
"0.333765","0.329946","0.333102","0.344960","0.350464","0.346249","0.345033","0.338327",
"0.364488","0.374050","0.379186","0.371213","0.359539","0.347347","0.338607","0.346970",
"0.327119","0.321011","0.321027","0.326414","0.338307","0.339188","0.341899","0.334756",
"0.329765","0.326162","0.342016","0.348454","0.351806","0.345485","0.341401","0.331555",
"0.346779","0.350714","0.347199","0.334208","0.344583","0.343690","0.344982","0.344566",
"0.356596","0.355416","0.351444","0.349665","0.345747","0.341880","0.344137","0.351209",
"0.329891","0.339780","0.343666","0.338493","0.335222","0.335693","0.332611","0.332295",
"0.332236","0.338349","0.349684","0.359283","0.365160","0.356233","0.346914","0.335803",
"0.340885","0.334727","0.335808","0.334211","0.344463","0.352489","0.356029","0.348171",
"0.323332","0.324022","0.340670","0.344957","0.342775","0.339214","0.337545","0.335511",
"0.346254","0.350527","0.354857","0.355292","0.352783","0.348653","0.345634","0.340248",
"0.345249","0.354750","0.366645","0.369330","0.357534","0.334334","0.320845","0.331134",
"0.372159","0.359702","0.350266","0.332275","0.321757","0.332399","0.354913","0.371513",
"0.374432","0.364802","0.363345","0.357386","0.355613","0.366744","0.375185","0.376012",
"0.333781","0.337754","0.347608","0.344138","0.344663","0.341437","0.339788","0.337648",
"0.339416","0.324767","0.324027","0.326508","0.326317","0.329942","0.341543","0.347559",
"0.352542","0.355993","0.364862","0.369395","0.373541","0.369203","0.365434","0.357835",
"0.344591","0.329559","0.323292","0.327114","0.333151","0.337307","0.344246","0.353391",
"0.354714","0.351716","0.342793","0.333994","0.322714","0.313399","0.324396","0.347411",
"0.344204","0.361043","0.378302","0.379714","0.365519","0.339219","0.331514","0.339340",
"0.317182","0.326294","0.330913","0.336417","0.342576","0.335395","0.325164","0.321778",
"0.347127","0.351425","0.349716","0.344412","0.342988","0.348516","0.351554","0.344339",
"0.352895","0.347262","0.341700","0.335434","0.330012","0.333887","0.347348","0.357458",
"0.351033","0.347949","0.354388","0.376106","0.383588","0.372900","0.369015","0.357391",
"0.369461","0.358114","0.355483","0.355397","0.358039","0.365144","0.378573","0.381006",
"0.377380","0.385356","0.378088","0.358602","0.359604","0.365404","0.372080","0.374178",
"0.337778","0.345282","0.350294","0.357354","0.368058","0.366417","0.353298","0.337459",
"0.339300","0.349654","0.358277","0.347133","0.338224","0.334138","0.338591","0.343552",
"0.319448","0.316431","0.319495","0.331518","0.343622","0.346935","0.338182","0.326004",
"0.348690","0.351133","0.343544","0.342499","0.348527","0.346944","0.348039","0.346317",
"0.362003","0.348596","0.331716","0.319605","0.325335","0.338798","0.354039","0.363169",
"0.334863","0.346760","0.356944","0.357335","0.353762","0.337781","0.331661","0.330331",
"0.379501","0.381699","0.379638","0.365942","0.354098","0.361385","0.380118","0.379042",
"0.325425","0.326950","0.329915","0.331756","0.332857","0.328289","0.324141","0.322940",
"0.356771","0.333165","0.325099","0.331884","0.350734","0.370085","0.383905","0.376369",
"0.352217","0.366387","0.375854","0.366637","0.344475","0.329089","0.328704","0.341406",
"0.366333","0.351474","0.336566","0.328495","0.331997","0.341766","0.363783","0.369982",
"0.344945","0.339165","0.341715","0.349891","0.360863","0.361168","0.357337","0.353811",
"0.374684","0.365185","0.367464","0.369870","0.369539","0.360472","0.358077","0.368267",
"0.353213","0.338887","0.334703","0.332174","0.350298","0.367299","0.375591","0.373279",
"0.337573","0.353520","0.358016","0.357569","0.353210","0.345779","0.341820","0.331243",
"0.320441","0.339643","0.361300","0.361746","0.345166","0.315448","0.307676","0.312806",
"0.339873","0.329415","0.324000","0.328309","0.340699","0.344267","0.347507","0.344627",
"0.323109","0.344196","0.364434","0.374698","0.378688","0.360945","0.335436","0.317112",
"0.319095","0.318497","0.326972","0.338583","0.348111","0.350337","0.341986","0.328261",
"0.335096","0.341032","0.345924","0.355896","0.357592","0.353624","0.351267","0.339609",
"0.341454","0.344114","0.336549","0.318873","0.304288","0.301844","0.317277","0.330422",
"0.337543","0.323726","0.315818","0.310276","0.318804","0.337770","0.355123","0.350336",
"0.352807","0.347307","0.356213","0.365452","0.363610","0.358984","0.362452","0.364901",
"0.325818","0.329303","0.352488","0.363343","0.364323","0.365604","0.357030","0.339948",
"0.321240","0.329850","0.339676","0.338394","0.344699","0.346013","0.342781","0.330283",
"0.348331","0.353176","0.359841","0.354976","0.346882","0.342993","0.349781","0.350997",
"0.357650","0.348857","0.340999","0.333716","0.334988","0.336276","0.350872","0.360570",
"0.357563","0.350533","0.344930","0.336126","0.328635","0.326547","0.342884","0.361109",
"0.346932","0.342559","0.339272","0.338364","0.346891","0.350783","0.353417","0.350365",
"0.343403","0.339113","0.341115","0.342135","0.349848","0.349486","0.354038","0.356859",
"0.323536","0.319290","0.327392","0.331323","0.341717","0.347707","0.342872","0.332458",
"0.319414","0.321717","0.330528","0.348486","0.361476","0.357278","0.338529","0.326810",
"0.332251","0.347520","0.355127","0.357583","0.353545","0.345218","0.344880","0.330820",
"0.359564","0.361811","0.367127","0.359078","0.346965","0.345603","0.362421","0.367380",
"0.349366","0.360126","0.367065","0.359206","0.343213","0.325818","0.318119","0.332782",
"0.331483","0.347907","0.359362","0.366745","0.356687","0.340470","0.322805","0.313176",
"0.365542","0.350675","0.345259","0.352049","0.358988","0.372303","0.387474","0.380594",
"0.321917","0.338200","0.359789","0.366699","0.358189","0.344182","0.321640","0.305260",
"0.332382","0.338947","0.355423","0.355837","0.351758","0.342344","0.339813","0.338011",
"0.316074","0.315378","0.341566","0.361796","0.374561","0.375169","0.366667","0.340974",
"0.344287","0.343273","0.347792","0.346033","0.340527","0.337164","0.339888","0.346615",
"0.356971","0.355451","0.342587","0.334159","0.344295","0.358832","0.367779","0.364908",
"0.317702","0.316544","0.321818","0.333657","0.343234","0.340914","0.329828","0.319176",
"0.356678","0.354215","0.352006","0.348254","0.340886","0.333792","0.333151","0.342870",
"0.331399","0.317758","0.302928","0.297145","0.308290","0.318730","0.328572","0.335962",
"0.393506","0.387126","0.375890","0.370496","0.367128","0.363452","0.375007","0.390613",
"0.347583","0.339208","0.333925","0.325453","0.326427","0.340761","0.358360","0.355707",
"0.363923","0.358819","0.363087","0.366703","0.374992","0.379960","0.379587","0.376656",
"0.342316","0.329539","0.313328","0.300199","0.303724","0.322749","0.346334","0.351258",
"0.315893","0.319155","0.332729","0.335004","0.343218","0.342851","0.339340","0.331232",
"0.359922","0.351641","0.346178","0.345468","0.348263","0.345023","0.355936","0.364626",
"0.360500","0.359512","0.361054","0.351151","0.350449","0.351861","0.357631","0.357637",
"0.356478","0.352832","0.341626","0.329764","0.324430","0.326324","0.335654","0.344379",
"0.343085","0.354876","0.358311","0.348409","0.326876","0.317957","0.329050","0.337681",
"0.327476","0.339072","0.359033","0.365542","0.368758","0.359772","0.350982","0.338583",
"0.337819","0.348016","0.362557","0.358650","0.349483","0.335505","0.334604","0.338017",
"0.345671","0.355702","0.365037","0.355454","0.352394","0.348164","0.346425","0.342703",
"0.314102","0.346923","0.371140","0.378527","0.366055","0.334675","0.305144","0.294510",
"0.357947","0.342797","0.342218","0.355178","0.365633","0.359182","0.353262","0.359476",
"0.351056","0.334918","0.331719","0.326213","0.330359","0.344413","0.362427","0.366894",
"0.341231","0.337922","0.346038","0.354743","0.360010","0.357350","0.353760","0.343293",
"0.372026","0.366101","0.359266","0.340442","0.326548","0.327241","0.348708","0.368484",
"0.309143","0.313075","0.318548","0.327930","0.332957","0.325859","0.324038","0.320542",
"0.339445","0.328171","0.322981","0.328886","0.344837","0.347818","0.354012","0.350005",
"0.322356","0.332669","0.337010","0.341038","0.340644","0.331950","0.323546","0.322248",
"0.347614","0.348487","0.353611","0.352936","0.347669","0.345970","0.351514","0.353631",
"0.341453","0.342229","0.348969","0.350777","0.345887","0.346179","0.351987","0.346573",
"0.335936","0.333070","0.330850","0.335556","0.342841","0.344462","0.349419","0.342770",
"0.361342","0.361687","0.356529","0.337449","0.320047","0.328705","0.347163","0.358274",
"0.369720","0.374715","0.372950","0.365031","0.352905","0.333108","0.329039","0.351092",
"0.363633","0.367730","0.373950","0.357530","0.336819","0.325056","0.338680","0.359139",
"0.328955","0.325177","0.320086","0.320966","0.334771","0.345304","0.347585","0.338630",
"0.333928","0.335822","0.349291","0.357871","0.362103","0.356118","0.349148","0.338559",
"0.340505","0.350031","0.357322","0.354853","0.355219","0.348987","0.337413","0.330384",
"0.353564","0.362146","0.366464","0.362917","0.351828","0.335545","0.329183","0.337339",
"0.326256","0.349191","0.364784","0.362622","0.344071","0.317761","0.302180","0.304435",
"0.340393","0.341702","0.342432","0.335241","0.327436","0.311572","0.316343","0.334158",
"0.318248","0.323813","0.332749","0.338372","0.327648","0.310400","0.304625","0.309589",
"0.342908","0.342850","0.337871","0.330148","0.320952","0.320355","0.327466","0.337138",
"0.337499","0.329357","0.344950","0.351873","0.351461","0.351960","0.356354","0.351548",
"0.338906","0.346117","0.346383","0.338374","0.327118","0.310971","0.314701","0.326096",
"0.368073","0.342957","0.323563","0.332293","0.358040","0.380104","0.390148","0.383264",
"0.321467","0.330897","0.346119","0.352727","0.355464","0.341055","0.327925","0.321151",
"0.330779","0.324983","0.332534","0.344501","0.346189","0.337333","0.337577","0.335029",
"0.330462","0.319400","0.318123","0.317823","0.321192","0.327790","0.339649","0.335644",
"0.351810","0.338599","0.323160","0.306814","0.314437","0.332030","0.352617","0.360954",
"0.375040","0.366423","0.354066","0.350466","0.355297","0.362321","0.366361","0.369809",
"0.387295","0.364980","0.331903","0.322198","0.337708","0.358739","0.382731","0.394783",
"0.358362","0.363144","0.356760","0.335090","0.327022","0.329597","0.343131","0.354685",
"0.319563","0.338982","0.352713","0.352028","0.338832","0.319840","0.309686","0.310494",
"0.330989","0.342786","0.341608","0.331720","0.332571","0.333685","0.332147","0.323387",
"0.352114","0.346382","0.337168","0.326658","0.334302","0.345052","0.356307","0.357369",
"0.359214","0.358438","0.351932","0.339550","0.328754","0.326320","0.331237","0.347088",
"0.331190","0.342141","0.352222","0.353419","0.353262","0.343660","0.335431","0.330862",
"0.324641","0.329825","0.341933","0.347195","0.349869","0.350258","0.352678","0.341297",
"0.341285","0.359200","0.369412","0.359685","0.350779","0.334550","0.325989","0.330110",
"0.355962","0.349757","0.361554","0.367849","0.362436","0.352361","0.356919","0.360122",
"0.341936","0.334645","0.334236","0.340258","0.352106","0.356168","0.352078","0.349924",
"0.331987","0.330208","0.341192","0.338653","0.335489","0.340512","0.341806","0.335130",
"0.356430","0.337378","0.331504","0.335707","0.356096","0.366647","0.380987","0.377776",
"0.342240","0.327444","0.323433","0.331767","0.350127","0.361360","0.373706","0.362990",
"0.373702","0.367654","0.352136","0.333408","0.332427","0.338648","0.353357","0.367341",
"0.346766","0.346525","0.337042","0.328447","0.341496","0.352548","0.352548","0.344688",
"0.327536","0.320942","0.334340","0.347369","0.359326","0.358793","0.358499","0.342442",
"0.342589","0.345242","0.363777","0.379097","0.373617","0.358851","0.346108","0.341727",
"0.331993","0.330808","0.333897","0.345513","0.344167","0.331496","0.333221","0.334661",
"0.343027","0.324943","0.320792","0.327084","0.337153","0.340137","0.343188","0.343537",
"0.351060","0.341429","0.352040","0.350922","0.353788","0.367065","0.379427","0.369933",
"0.389777","0.372818","0.348190","0.331855","0.329037","0.342583","0.376569","0.392610",
"0.338713","0.339104","0.344369","0.346034","0.350709","0.349412","0.350574","0.345825",
"0.321375","0.335372","0.356359","0.362180","0.350988","0.335143","0.330011","0.322017",
"0.316695","0.321119","0.343692","0.357414","0.366577","0.364538","0.359077","0.340353",
"0.394006","0.398347","0.387674","0.369533","0.359029","0.358722","0.367881","0.379356",
"0.365496","0.360727","0.351565","0.336574","0.325943","0.321056","0.342577","0.360981",
"0.381498","0.388335","0.389219","0.385274","0.382296","0.367033","0.365806","0.373244",
"0.361369","0.348897","0.336868","0.337305","0.332503","0.324440","0.333913","0.355179",
"0.364082","0.367096","0.372102","0.355939","0.344950","0.345504","0.349909","0.358644",
"0.355906","0.342762","0.343797","0.336310","0.340559","0.345551","0.357239","0.365607",
"0.343850","0.333995","0.330900","0.321920","0.329764","0.344910","0.358221","0.358032",
"0.336314","0.327579","0.323491","0.318195","0.327434","0.336814","0.340026","0.345030",
"0.321768","0.325123","0.343491","0.352729","0.361675","0.353700","0.344178","0.329102",
"0.342344","0.339430","0.345890","0.352145","0.355845","0.344579","0.341243","0.340732",
"0.349249","0.354070","0.364209","0.368815","0.376516","0.378324","0.379312","0.367809",
"0.350982","0.335934","0.331704","0.324444","0.326700","0.333126","0.347483","0.354537",
"0.349365","0.356680","0.366642","0.368101","0.368129","0.362960","0.354082","0.350508",
"0.331348","0.334398","0.351972","0.366811","0.370219","0.364622","0.348636","0.335905",
"0.334876","0.339519","0.337913","0.332667","0.332134","0.324945","0.322377","0.327693",
"0.335854","0.348044","0.364971","0.362701","0.365975","0.357035","0.344612","0.339963",
"0.320030","0.330294","0.338364","0.338496","0.339030","0.329054","0.326091","0.324714",
"0.333111","0.330354","0.332833","0.328928","0.326909","0.333939","0.338053","0.334371",
"0.353949","0.359606","0.370978","0.362714","0.342835","0.335796","0.347919","0.353914",
"0.331027","0.345525","0.351041","0.350344","0.341288","0.324559","0.317719","0.319745",
