"0.047135","0.051771","0.142114","0.216976","0.235059","0.210675","0.186130","0.145076",
"0.366467","0.249212","0.139395","0.150190","0.247245","0.310425","0.375864","0.440996",
"0.194399","0.344487","0.491712","0.590985","0.547192","0.424872","0.316529","0.203993",
"0.029066","0.142860","0.269828","0.366809","0.369586","0.310152","0.252129","0.166891",
"0.269367","0.274686","0.258496","0.218185","0.145630","0.105556","0.141971","0.229929",
"0.503387","0.428497","0.396332","0.422603","0.439381","0.441851","0.488234","0.565018",
"0.487494","0.497872","0.464792","0.383044","0.239551","0.161652","0.239843","0.409767",
"0.194356","0.251382","0.372567","0.479030","0.476485","0.404027","0.344958","0.280547",
"0.260057","0.327107","0.363078","0.356842","0.268641","0.159675","0.096001","0.162459",
"0.560576","0.652434","0.670817","0.600641","0.386887","0.145775","0.093843","0.370009",
"0.205935","0.119474","0.066900","0.129490","0.194690","0.222529","0.250114","0.272543",
"0.237702","0.159669","0.170892","0.255184","0.306130","0.310175","0.321070","0.327518",
"0.336046","0.374502","0.372453","0.322132","0.197766","0.072329","0.093206","0.241668",
"0.432707","0.463936","0.507862","0.537391","0.477857","0.392836","0.371081","0.419598",
"0.227171","0.340674","0.416762","0.441750","0.358524","0.230995","0.115703","0.086615",
"0.476185","0.258837","0.041206","0.238489","0.418611","0.499473","0.572718","0.630748",
"0.438735","0.443413","0.400118","0.302436","0.137267","0.042901","0.184347","0.361530",
"0.124789","0.087946","0.131743","0.199976","0.226985","0.216427","0.209288","0.195179",
"0.390488","0.359656","0.328504","0.304463","0.271583","0.262579","0.307796","0.393842",
"0.567657","0.647547","0.672087","0.624257","0.446897","0.268620","0.241192","0.420516",
"0.064912","0.118884","0.169034","0.201834","0.185409","0.142331","0.103675","0.063002",
"0.069008","0.065872","0.066488","0.069365","0.065020","0.059087","0.061847","0.072122",
"0.233830","0.246519","0.245162","0.225178","0.169680","0.125962","0.136823","0.200047",
"0.111971","0.097658","0.073302","0.038742","0.010258","0.040665","0.072845","0.108828",
"0.181393","0.265486","0.392558","0.494834","0.481621","0.397997","0.327539","0.251667",
"0.598856","0.383363","0.242594","0.356784","0.518471","0.597608","0.682518","0.761119",
"0.191236","0.312205","0.477882","0.607330","0.591306","0.486093","0.393629","0.286189",
"0.356698","0.163087","0.232164","0.443226","0.557960","0.566642","0.575536","0.559680",
"0.056059","0.039698","0.125801","0.199148","0.220275","0.200960","0.181328","0.146733",
"0.315854","0.190784","0.069751","0.132522","0.243043","0.299919","0.353394","0.400710",
"0.183547","0.206495","0.224425","0.227879","0.189603","0.143776","0.130328","0.159177",
"0.333169","0.207780","0.154117","0.244221","0.332661","0.366826","0.405223","0.438106",
"1.000000","0.849917","0.619504","0.323439","0.200217","0.431599","0.698434","1.000000",
"0.365379","0.407027","0.417359","0.386244","0.280037","0.180019","0.175314","0.284425",
"0.293306","0.487876","0.703972","0.859102","0.809080","0.642683","0.498389","0.348781",
"0.834412","0.789587","0.688474","0.538204","0.364303","0.353063","0.515420","0.772364",
"0.455573","0.486793","0.482540","0.433764","0.309651","0.211302","0.235150","0.373962",
"0.317221","0.260962","0.185847","0.109578","0.108626","0.168758","0.243565","0.329696",
"0.584330","0.402124","0.189258","0.112172","0.310502","0.440748","0.563489","0.684575",
"0.621381","0.639910","0.592998","0.471669","0.255379","0.121096","0.260625","0.504868",
